transaction_id;transaction_qty;store_id;store_location;product_id;unit_price;product_category;product_type;product_detail;total_price;transaction_datetime;heure;jour_semaine;mois;annee
2063.0;1.0;3.0;Astoria;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;4.0;2023-01-04 17:04:20;17;Wednesday;1;2023
2064.0;1.0;3.0;Astoria;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;2.2;2023-01-04 17:05:39;17;Wednesday;1;2023
2065.0;1.0;3.0;Astoria;70.0;3.25;Bakery;Scone;Cranberry Scone;3.25;2023-01-04 17:05:39;17;Wednesday;1;2023
2066.0;1.0;3.0;Astoria;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;3.75;2023-01-04 17:06:42;17;Wednesday;1;2023
2067.0;2.0;8.0;Hell's Kitchen;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-04 17:08:39;17;Wednesday;1;2023
2068.0;1.0;3.0;Astoria;51.0;3.0;Tea;Brewed Black tea;Earl Grey Lg;3.0;2023-01-04 17:08:53;17;Wednesday;1;2023
2069.0;1.0;3.0;Astoria;28.0;2.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;2.0;2023-01-04 17:09:28;17;Wednesday;1;2023
2070.0;2.0;5.0;Lower Manhattan;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;6.0;2023-01-04 17:09:31;17;Wednesday;1;2023
2071.0;2.0;8.0;Hell's Kitchen;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;6.0;2023-01-04 17:11:57;17;Wednesday;1;2023
2072.0;1.0;8.0;Hell's Kitchen;74.0;3.5;Bakery;Biscotti;Ginger Biscotti;3.5;2023-01-04 17:11:57;17;Wednesday;1;2023
2073.0;2.0;5.0;Lower Manhattan;39.0;4.25;Coffee;Barista Espresso;Latte Rg;8.5;2023-01-04 17:12:09;17;Wednesday;1;2023
2074.0;2.0;5.0;Lower Manhattan;29.0;2.5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;5.0;2023-01-04 17:13:13;17;Wednesday;1;2023
2075.0;2.0;3.0;Astoria;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;5.0;2023-01-04 17:14:30;17;Wednesday;1;2023
2076.0;1.0;8.0;Hell's Kitchen;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;2.55;2023-01-04 17:14:56;17;Wednesday;1;2023
2077.0;1.0;3.0;Astoria;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;4.0;2023-01-04 17:15:02;17;Wednesday;1;2023
2078.0;1.0;5.0;Lower Manhattan;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-04 17:17:16;17;Wednesday;1;2023
2079.0;2.0;3.0;Astoria;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;6.0;2023-01-04 17:17:50;17;Wednesday;1;2023
2081.0;2.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-04 17:19:53;17;Wednesday;1;2023
2082.0;1.0;3.0;Astoria;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;3.75;2023-01-04 17:22:29;17;Wednesday;1;2023
2083.0;1.0;8.0;Hell's Kitchen;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-04 17:26:44;17;Wednesday;1;2023
2084.0;2.0;3.0;Astoria;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;9.0;2023-01-04 17:27:18;17;Wednesday;1;2023
2085.0;2.0;5.0;Lower Manhattan;38.0;3.75;Coffee;Barista Espresso;Latte;7.5;2023-01-04 17:28:24;17;Wednesday;1;2023
2086.0;2.0;3.0;Astoria;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;5.1;2023-01-04 17:28:46;17;Wednesday;1;2023
2087.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-04 17:28:46;17;Wednesday;1;2023
2088.0;2.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-04 17:29:32;17;Wednesday;1;2023
2089.0;1.0;5.0;Lower Manhattan;42.0;2.5;Tea;Brewed herbal tea;Lemon Grass Rg;2.5;2023-01-04 17:30:15;17;Wednesday;1;2023
2090.0;2.0;3.0;Astoria;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;5.1;2023-01-04 17:32:02;17;Wednesday;1;2023
2091.0;2.0;5.0;Lower Manhattan;51.0;3.0;Tea;Brewed Black tea;Earl Grey Lg;6.0;2023-01-04 17:32:15;17;Wednesday;1;2023
2092.0;1.0;5.0;Lower Manhattan;40.0;3.75;Coffee;Barista Espresso;Cappuccino;3.75;2023-01-04 17:34:26;17;Wednesday;1;2023
2093.0;1.0;3.0;Astoria;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;3.75;2023-01-04 17:36:27;17;Wednesday;1;2023
2094.0;2.0;8.0;Hell's Kitchen;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;5.0;2023-01-04 17:36:35;17;Wednesday;1;2023
2095.0;2.0;5.0;Lower Manhattan;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;7.0;2023-01-04 17:36:44;17;Wednesday;1;2023
2096.0;1.0;;Lower Manhattan;;3.75;Bakery;Pastry;Almond Croissant;3.75;2023-01-04 17:36:44;17;Wednesday;1;2023
2097.0;1.0;3.0;Astoria;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-04 17:41:06;17;Wednesday;1;2023
2098.0;1.0;3.0;Astoria;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;2.2;2023-01-04 17:41:18;17;Wednesday;1;2023
2099.0;1.0;3.0;Astoria;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-04 17:42:33;17;Wednesday;1;2023
2100.0;2.0;5.0;Lower Manhattan;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-04 17:45:57;17;Wednesday;1;2023
2101.0;2.0;3.0;Astoria;37.0;3.0;Coffee;Barista Espresso;Espresso shot;6.0;2023-01-04 17:48:16;17;Wednesday;1;2023
2102.0;1.0;3.0;Astoria;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;3.1;2023-01-04 17:48:33;17;Wednesday;1;2023
2103.0;2.0;3.0;Astoria;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;6.0;2023-01-04 17:48:53;17;Wednesday;1;2023
2104.0;1.0;3.0;Astoria;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-04 17:53:30;17;Wednesday;1;2023
2105.0;1.0;5.0;Lower Manhattan;41.0;4.25;Coffee;Barista Espresso;Cappuccino Lg;4.25;2023-01-04 17:55:41;17;Wednesday;1;2023
2106.0;1.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-04 17:56:04;17;Wednesday;1;2023
2107.0;2.0;8.0;Hell's Kitchen;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;4.4;2023-01-04 17:57:07;17;Wednesday;1;2023
2108.0;1.0;3.0;Astoria;37.0;3.0;Coffee;Barista Espresso;Espresso shot;3.0;2023-01-04 17:57:20;17;Wednesday;1;2023
2109.0;1.0;3.0;Astoria;73.0;3.75;Bakery;Pastry;Almond Croissant;3.75;2023-01-04 17:57:20;17;Wednesday;1;2023
2110.0;1.0;3.0;Astoria;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-04 18:01:25;18;Wednesday;1;2023
2111.0;1.0;3.0;Astoria;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;2.5;2023-01-04 18:01:45;18;Wednesday;1;2023
2112.0;2.0;8.0;Hell's Kitchen;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;5.0;2023-01-04 18:01:55;18;Wednesday;1;2023
2113.0;1.0;3.0;Astoria;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-04 18:05:27;18;Wednesday;1;2023
2114.0;1.0;3.0;Astoria;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-04 18:05:27;18;Wednesday;1;2023
2115.0;2.0;8.0;Hell's Kitchen;22.0;2.0;Coffee;Drip coffee;Our Old Time Diner Blend Sm;4.0;2023-01-04 18:07:01;18;Wednesday;1;2023
2116.0;2.0;3.0;Astoria;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-04 18:07:35;18;Wednesday;1;2023
2117.0;2.0;8.0;Hell's Kitchen;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;6.0;2023-01-04 18:11:39;18;Wednesday;1;2023
2118.0;1.0;5.0;Lower Manhattan;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-04 18:13:36;18;Wednesday;1;2023
2119.0;1.0;5.0;Lower Manhattan;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-04 18:13:36;18;Wednesday;1;2023
2120.0;2.0;5.0;Lower Manhattan;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;6.0;2023-01-04 18:14:04;18;Wednesday;1;2023
2121.0;1.0;8.0;Hell's Kitchen;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;2.55;2023-01-04 18:14:04;18;Wednesday;1;2023
2122.0;2.0;5.0;Lower Manhattan;40.0;3.75;Coffee;Barista Espresso;Cappuccino;7.5;2023-01-04 18:15:43;18;Wednesday;1;2023
2123.0;2.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-04 18:16:20;18;Wednesday;1;2023
2124.0;1.0;3.0;Astoria;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-04 18:16:20;18;Wednesday;1;2023
2125.0;2.0;8.0;Hell's Kitchen;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-04 18:18:00;18;Wednesday;1;2023
2126.0;1.0;5.0;Lower Manhattan;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;3.1;2023-01-04 18:22:09;18;Wednesday;1;2023
2127.0;1.0;5.0;Lower Manhattan;69.0;3.25;Bakery;Biscotti;Hazelnut Biscotti;3.25;2023-01-04 18:22:09;18;Wednesday;1;2023
2128.0;2.0;8.0;Hell's Kitchen;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-04 18:23:26;18;Wednesday;1;2023
2129.0;1.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-04 18:24:17;18;Wednesday;1;2023
2130.0;1.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;3.0;2023-01-04 18:25:40;18;Wednesday;1;2023
2131.0;1.0;3.0;Astoria;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-04 18:26:05;18;Wednesday;1;2023
2132.0;2.0;5.0;Lower Manhattan;22.0;2.0;Coffee;Drip coffee;Our Old Time Diner Blend Sm;4.0;2023-01-04 18:28:20;18;Wednesday;1;2023
2133.0;1.0;5.0;Lower Manhattan;73.0;3.75;Bakery;Pastry;Almond Croissant;3.75;2023-01-04 18:28:20;18;Wednesday;1;2023
2134.0;1.0;3.0;Astoria;52.0;2.5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;2.5;2023-01-04 18:28:52;18;Wednesday;1;2023
2135.0;2.0;8.0;Hell's Kitchen;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;6.0;2023-01-04 18:29:20;18;Wednesday;1;2023
2136.0;2.0;3.0;Astoria;40.0;3.75;Coffee;Barista Espresso;Cappuccino;7.5;2023-01-04 18:32:45;18;Wednesday;1;2023
2137.0;1.0;3.0;Astoria;79.0;3.75;Bakery;Scone;Jumbo Savory Scone;3.75;2023-01-04 18:32:45;18;Wednesday;1;2023
2138.0;2.0;8.0;Hell's Kitchen;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;9.0;2023-01-04 18:33:47;18;Wednesday;1;2023
2139.0;2.0;3.0;Astoria;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;7.0;2023-01-04 18:37:55;18;Wednesday;1;2023
2140.0;1.0;3.0;Astoria;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;3.0;2023-01-04 18:42:34;18;Wednesday;1;2023
2141.0;2.0;8.0;Hell's Kitchen;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;5.0;2023-01-04 18:42:36;18;Wednesday;1;2023
2142.0;1.0;8.0;Hell's Kitchen;69.0;3.25;Bakery;Biscotti;Hazelnut Biscotti;3.25;2023-01-04 18:42:36;18;Wednesday;1;2023
2143.0;1.0;8.0;Hell's Kitchen;42.0;2.5;Tea;Brewed herbal tea;Lemon Grass Rg;2.5;2023-01-04 18:43:10;18;Wednesday;1;2023
2144.0;1.0;8.0;Hell's Kitchen;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-04 18:43:10;18;Wednesday;1;2023
2145.0;1.0;8.0;Hell's Kitchen;29.0;2.5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;2.5;2023-01-04 18:43:35;18;Wednesday;1;2023
2146.0;2.0;3.0;Astoria;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;4.4;2023-01-04 18:45:28;18;Wednesday;1;2023
2147.0;1.0;8.0;Hell's Kitchen;41.0;4.25;Coffee;Barista Espresso;Cappuccino Lg;4.25;2023-01-04 18:47:31;18;Wednesday;1;2023
2148.0;1.0;8.0;Hell's Kitchen;22.0;2.0;Coffee;Drip coffee;Our Old Time Diner Blend Sm;2.0;2023-01-04 18:48:10;18;Wednesday;1;2023
2149.0;2.0;8.0;Hell's Kitchen;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-04 18:48:32;18;Wednesday;1;2023
2150.0;2.0;8.0;Hell's Kitchen;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-04 18:49:27;18;Wednesday;1;2023
2151.0;2.0;8.0;Hell's Kitchen;29.0;2.5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;5.0;2023-01-04 18:52:45;18;Wednesday;1;2023
2152.0;1.0;8.0;Hell's Kitchen;87.0;3.0;Coffee;Barista Espresso;Ouro Brasileiro shot;3.0;2023-01-04 18:54:31;18;Wednesday;1;2023
2153.0;2.0;8.0;Hell's Kitchen;51.0;3.0;Tea;Brewed Black tea;Earl Grey Lg;6.0;2023-01-04 18:55:51;18;Wednesday;1;2023
2154.0;1.0;8.0;Hell's Kitchen;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;2.2;2023-01-04 18:56:04;18;Wednesday;1;2023
2155.0;1.0;3.0;Astoria;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;2.2;2023-01-04 18:56:49;18;Wednesday;1;2023
2156.0;1.0;8.0;Hell's Kitchen;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-04 18:57:24;18;Wednesday;1;2023
2157.0;1.0;8.0;Hell's Kitchen;75.0;3.5;Bakery;Pastry;Croissant;3.5;2023-01-04 18:57:24;18;Wednesday;1;2023
2158.0;2.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-04 18:57:45;18;Wednesday;1;2023
2159.0;2.0;8.0;Hell's Kitchen;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;9.0;2023-01-04 18:59:44;18;Wednesday;1;2023
2160.0;1.0;8.0;Hell's Kitchen;39.0;4.25;Coffee;Barista Espresso;Latte Rg;4.25;2023-01-04 19:01:01;19;Wednesday;1;2023
2162.0;1.0;3.0;Astoria;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;2.2;2023-01-04 19:04:52;19;Wednesday;1;2023
2164.0;1.0;3.0;Astoria;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-04 19:09:24;19;Wednesday;1;2023
2165.0;1.0;8.0;Hell's Kitchen;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-04 19:09:29;19;Wednesday;1;2023
2166.0;1.0;8.0;Hell's Kitchen;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;4.75;2023-01-04 19:09:34;19;Wednesday;1;2023
2167.0;1.0;3.0;Astoria;39.0;4.25;Coffee;Barista Espresso;Latte Rg;4.25;2023-01-04 19:11:18;19;Wednesday;1;2023
2168.0;1.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;3.1;2023-01-04 19:13:09;19;Wednesday;1;2023
2169.0;2.0;3.0;Astoria;58.0;3.5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;7.0;2023-01-04 19:18:23;19;Wednesday;1;2023
2170.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-04 19:18:23;19;Wednesday;1;2023
2171.0;2.0;3.0;Astoria;30.0;3.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;6.0;2023-01-04 19:22:43;19;Wednesday;1;2023
2172.0;1.0;8.0;Hell's Kitchen;58.0;3.5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;3.5;2023-01-04 19:23:15;19;Wednesday;1;2023
2173.0;1.0;8.0;Hell's Kitchen;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;4.5;2023-01-04 19:24:27;19;Wednesday;1;2023
2174.0;1.0;3.0;Astoria;54.0;2.5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;2.5;2023-01-04 19:24:54;19;Wednesday;1;2023
2175.0;1.0;3.0;Astoria;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;4.5;2023-01-04 19:26:24;19;Wednesday;1;2023
2176.0;2.0;8.0;Hell's Kitchen;30.0;3.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;6.0;2023-01-04 19:27:41;19;Wednesday;1;2023
2177.0;1.0;3.0;Astoria;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-04 19:36:05;19;Wednesday;1;2023
2178.0;1.0;3.0;Astoria;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-04 19:37:52;19;Wednesday;1;2023
2179.0;1.0;3.0;Astoria;22.0;2.0;Coffee;Drip coffee;Our Old Time Diner Blend Sm;2.0;2023-01-04 19:39:24;19;Wednesday;1;2023
2180.0;1.0;3.0;Astoria;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-04 19:39:24;19;Wednesday;1;2023
2181.0;2.0;8.0;Hell's Kitchen;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-04 19:40:21;19;Wednesday;1;2023
2182.0;1.0;8.0;Hell's Kitchen;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-04 19:41:01;19;Wednesday;1;2023
2183.0;1.0;3.0;Astoria;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;4.5;2023-01-04 19:41:19;19;Wednesday;1;2023
2184.0;2.0;3.0;Astoria;51.0;3.0;Tea;Brewed Black tea;Earl Grey Lg;6.0;2023-01-04 19:43:39;19;Wednesday;1;2023
2186.0;1.0;8.0;Hell's Kitchen;70.0;3.25;Bakery;Scone;Cranberry Scone;3.25;2023-01-04 19:49:12;19;Wednesday;1;2023
2187.0;1.0;3.0;Astoria;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;4.0;2023-01-04 19:49:13;19;Wednesday;1;2023
2188.0;2.0;3.0;Astoria;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-04 19:49:24;19;Wednesday;1;2023
2189.0;1.0;3.0;Astoria;74.0;3.5;Bakery;Biscotti;Ginger Biscotti;3.5;2023-01-04 19:49:24;19;Wednesday;1;2023
2190.0;1.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;3.1;2023-01-04 19:49:34;19;Wednesday;1;2023
2191.0;1.0;3.0;Astoria;74.0;3.5;Bakery;Biscotti;Ginger Biscotti;3.5;2023-01-04 19:49:34;19;Wednesday;1;2023
2192.0;1.0;3.0;Astoria;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;3.5;2023-01-04 19:51:51;19;Wednesday;1;2023
2193.0;2.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-04 19:52:39;19;Wednesday;1;2023
2194.0;2.0;8.0;Hell's Kitchen;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;5.0;2023-01-04 19:57:35;19;Wednesday;1;2023
2195.0;1.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;3.1;2023-01-04 19:59:02;19;Wednesday;1;2023
2196.0;1.0;5.0;Lower Manhattan;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;2.5;2023-01-05 07:00:26;7;Thursday;1;2023
2197.0;2.0;5.0;Lower Manhattan;54.0;2.5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;5.0;2023-01-05 07:06:34;7;Thursday;1;2023
2198.0;1.0;5.0;Lower Manhattan;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-05 07:11:08;7;Thursday;1;2023
2199.0;2.0;5.0;Lower Manhattan;87.0;3.0;Coffee;Barista Espresso;Ouro Brasileiro shot;6.0;2023-01-05 07:13:10;7;Thursday;1;2023
2200.0;1.0;5.0;Lower Manhattan;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;4.0;2023-01-05 07:17:50;7;Thursday;1;2023
2201.0;1.0;5.0;Lower Manhattan;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;2.5;2023-01-05 07:18:44;7;Thursday;1;2023
2202.0;1.0;5.0;Lower Manhattan;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-05 07:26:29;7;Thursday;1;2023
2203.0;1.0;5.0;Lower Manhattan;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;3.75;2023-01-05 07:30:10;7;Thursday;1;2023
2204.0;1.0;5.0;Lower Manhattan;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-05 07:34:02;7;Thursday;1;2023
2205.0;2.0;5.0;Lower Manhattan;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;6.0;2023-01-05 07:42:52;7;Thursday;1;2023
2206.0;1.0;5.0;Lower Manhattan;41.0;4.25;Coffee;Barista Espresso;Cappuccino Lg;4.25;2023-01-05 07:45:17;7;Thursday;1;2023
2207.0;2.0;5.0;Lower Manhattan;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;5.0;2023-01-05 07:56:15;7;Thursday;1;2023
2208.0;1.0;5.0;Lower Manhattan;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;3.0;2023-01-05 07:56:31;7;Thursday;1;2023
2209.0;1.0;5.0;Lower Manhattan;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-05 08:01:10;8;Thursday;1;2023
2210.0;2.0;5.0;Lower Manhattan;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;6.2;2023-01-05 08:04:58;8;Thursday;1;2023
2211.0;2.0;5.0;Lower Manhattan;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;7.0;2023-01-05 08:08:13;8;Thursday;1;2023
2212.0;1.0;8.0;Hell's Kitchen;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-05 08:10:23;8;Thursday;1;2023
2213.0;2.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-05 08:15:00;8;Thursday;1;2023
2214.0;1.0;5.0;Lower Manhattan;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-05 08:20:57;8;Thursday;1;2023
2215.0;1.0;5.0;Lower Manhattan;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-05 08:20:57;8;Thursday;1;2023
2216.0;2.0;8.0;Hell's Kitchen;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;7.5;2023-01-05 08:22:54;8;Thursday;1;2023
2217.0;1.0;5.0;Lower Manhattan;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-05 08:23:13;8;Thursday;1;2023
2218.0;1.0;5.0;Lower Manhattan;76.0;3.5;Bakery;Biscotti;Chocolate Chip Biscotti;3.5;2023-01-05 08:23:13;8;Thursday;1;2023
2220.0;2.0;8.0;Hell's Kitchen;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;5.1;2023-01-05 08:24:13;8;Thursday;1;2023
2221.0;1.0;8.0;Hell's Kitchen;39.0;4.25;Coffee;Barista Espresso;Latte Rg;4.25;2023-01-05 08:25:59;8;Thursday;1;2023
2222.0;1.0;8.0;Hell's Kitchen;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;4.75;2023-01-05 08:26:32;8;Thursday;1;2023
2223.0;1.0;5.0;Lower Manhattan;41.0;4.25;Coffee;Barista Espresso;Cappuccino Lg;4.25;2023-01-05 08:27:37;8;Thursday;1;2023
2224.0;1.0;5.0;Lower Manhattan;73.0;3.75;Bakery;Pastry;Almond Croissant;3.75;2023-01-05 08:27:37;8;Thursday;1;2023
2225.0;2.0;8.0;Hell's Kitchen;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;6.0;2023-01-05 08:28:00;8;Thursday;1;2023
2226.0;1.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;3.0;2023-01-05 08:29:08;8;Thursday;1;2023
2227.0;2.0;8.0;Hell's Kitchen;52.0;2.5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;5.0;2023-01-05 08:32:59;8;Thursday;1;2023
2228.0;1.0;5.0;Lower Manhattan;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-05 08:36:05;8;Thursday;1;2023
2229.0;1.0;8.0;Hell's Kitchen;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;3.0;2023-01-05 08:36:36;8;Thursday;1;2023
2230.0;1.0;5.0;Lower Manhattan;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-05 08:38:48;8;Thursday;1;2023
2231.0;1.0;5.0;Lower Manhattan;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-05 08:42:24;8;Thursday;1;2023
2232.0;1.0;5.0;Lower Manhattan;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-05 08:44:32;8;Thursday;1;2023
2233.0;2.0;5.0;Lower Manhattan;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;6.0;2023-01-05 08:44:47;8;Thursday;1;2023
